date,net_load,AT_load_actual_entsoe_transparency,AT_solar_generation_actual,AT_wind_onshore_generation_actual,air_density,humidity,irradiance_surface,irradiance_toa,snow_mass,snowfall,temperature,wind_speed
2018/8/20 0:00,4989,5055,0,66,1.109,0.009,0,0,0,0,18.069,0.969
2018/8/20 1:00,4931,4992,0,61,1.111,0.009,0,0,0,0,17.619,0.972
2018/8/20 2:00,5058,5128,0,70,1.112,0.009,0,0,0,0,17.259,0.973
2018/8/20 3:00,5636,5753,8,109,1.114,0.009,0.031,0.155,0,0,16.794,0.959
2018/8/20 4:00,6614,6780,38,128,1.117,0.009,42.746,99.944,0,0,16.969,0.893
2018/8/20 5:00,7429,7674,125,120,1.118,0.01,185.041,324.339,0,0,19.441,1.178
2018/8/20 6:00,7725,8087,252,110,1.114,0.01,355.174,543.61,0,0,22.032,1.134
2018/8/20 7:00,7708,8206,430,68,1.105,0.009,514.306,740.535,0,0,25.067,0.846
2018/8/20 8:00,7701,8322,559,62,1.1,0.009,646.046,901.67,0,0,26.703,0.775
2018/8/20 9:00,7807,8517,644,66,1.097,0.009,747.201,1016.052,0,0,27.769,0.791
2018/8/20 10:00,7562,8373,738,73,1.094,0.009,801.341,1075.81,0,0,28.555,0.828
2018/8/20 11:00,7522,8357,775,60,1.092,0.009,792.629,1077,0,0,29.024,0.882
2018/8/20 12:00,7515,8296,733,48,1.09,0.009,720.262,1019.265,0,0,29.1,0.944
2018/8/20 13:00,7531,8247,630,86,1.089,0.009,613.023,906.785,0,0,28.914,0.995
2018/8/20 14:00,7505,8197,481,211,1.089,0.009,467.756,746.996,0,0,28.457,1.024
2018/8/20 15:00,7696,8165,349,120,1.089,0.01,322.569,550.824,0,0,27.897,0.993
2018/8/20 16:00,7838,8148,210,100,1.091,0.01,164.153,331.658,0,0,26.589,0.779
2018/8/20 17:00,7610,7835,84,141,1.093,0.012,38.425,105.416,0,0,23.859,0.596
2018/8/20 18:00,7380,7680,19,281,1.096,0.011,0.166,0.722,0,0,22.093,0.805
2018/8/20 19:00,6866,7244,0,378,1.099,0.011,0,0,0,0,21.217,0.862
2018/8/20 20:00,6351,6832,0,481,1.102,0.01,0,0,0,0,20.451,0.908
2018/8/20 21:00,5723,6253,0,530,1.105,0.01,0,0,0,0,19.792,0.996
2018/8/20 22:00,5422,5954,0,532,1.108,0.01,0,0,0,0,19.276,1.148
2018/8/20 23:00,5119,5640,0,521,1.111,0.01,0,0,0,0,18.782,1.302
2018/8/21 0:00,4833,5539,0,706,1.114,0.01,0,0,0,0,18.266,1.367
2018/8/21 1:00,4477,5459,0,982,1.117,0.01,0,0,0,0,17.679,1.355
2018/8/21 2:00,4354,5564,0,1210,1.119,0.01,0,0,0,0,17.163,1.33
2018/8/21 3:00,4903,6107,8,1196,1.122,0.01,0.011,0.063,0,0,16.666,1.304
2018/8/21 4:00,5821,6965,40,1104,1.124,0.01,38.564,94.853,0,0,16.81,1.421
2018/8/21 5:00,6727,7775,132,916,1.123,0.01,178.886,319.07,0,0,18.807,1.604
2018/8/21 6:00,7278,8124,267,579,1.117,0.011,349.573,538.689,0,0,21.568,1.739
2018/8/21 7:00,7374,8287,460,453,1.111,0.01,514.867,735.987,0,0,23.866,1.762
2018/8/21 8:00,7339,8395,593,463,1.106,0.01,653.888,897.382,0,0,25.376,1.674
2018/8/21 9:00,7278,8502,677,547,1.103,0.01,753.097,1011.965,0,0,26.525,1.574
2018/8/21 10:00,7103,8311,762,446,1.099,0.01,804.472,1071.86,0,0,27.426,1.5
2018/8/21 11:00,7135,8282,799,348,1.097,0.01,799.044,1072.99,0,0,28.006,1.45
2018/8/21 12:00,7138,8229,742,349,1.094,0.01,739.618,1015.216,0,0,28.279,1.388
2018/8/21 13:00,7301,8258,621,336,1.093,0.01,631.27,902.457,0,0,28.217,1.318
2018/8/21 14:00,7346,8150,496,308,1.093,0.01,496.878,742.416,0,0,27.875,1.24
2018/8/21 15:00,7508,8136,371,257,1.093,0.01,331.568,545.922,0,0,27.346,1.138
2018/8/21 16:00,7668,8083,218,197,1.094,0.011,171.743,326.414,0,0,26.302,0.909
2018/8/21 17:00,7462,7742,81,199,1.096,0.012,38.866,100.244,0,0,23.675,0.662
2018/8/21 18:00,7391,7666,16,259,1.099,0.011,0.11,0.543,0,0,22.047,0.858
2018/8/21 19:00,6819,7240,0,421,1.102,0.01,0,0,0,0,21.294,0.942
2018/8/21 20:00,6222,6862,0,640,1.105,0.01,0,0,0,0,20.544,1.008
2018/8/21 21:00,5616,6369,0,753,1.109,0.01,0,0,0,0,19.705,1.052
2018/8/21 22:00,5392,6037,0,645,1.112,0.01,0,0,0,0,18.842,1.019
2018/8/21 23:00,5204,5732,0,528,1.115,0.01,0,0,0,0,18.077,0.945
2018/8/22 0:00,5227,5587,0,360,1.118,0.01,0,0,0,0,17.355,0.896
2018/8/22 1:00,5202,5456,0,254,1.12,0.01,0,0,0,0,16.721,0.862
2018/8/22 2:00,5280,5550,0,270,1.122,0.01,0,0,0,0,16.168,0.832
2018/8/22 3:00,5850,6109,1,258,1.124,0.01,0.003,0.017,0,0,15.699,0.796
2018/8/22 4:00,6769,7009,26,214,1.126,0.01,37.569,89.81,0,0,15.97,0.858
2018/8/22 5:00,7616,7866,105,145,1.125,0.01,178.032,313.771,0,0,18.275,0.933
2018/8/22 6:00,7931,8235,249,55,1.118,0.011,346.728,533.765,0,0,20.958,1.036
2018/8/22 7:00,7840,8329,444,45,1.109,0.011,508.81,731.312,0,0,23.929,1.199
2018/8/22 8:00,7821,8438,574,43,1.103,0.01,646.902,893.047,0,0,26.01,1.264
2018/8/22 9:00,7834,8565,659,72,1.099,0.01,749.789,1007.781,0,0,27.251,1.281
2018/8/22 10:00,7474,8373,751,148,1.096,0.01,801.083,1067.764,0,0,28.097,1.254
2018/8/22 11:00,7405,8326,769,152,1.093,0.01,797.19,1068.927,0,0,28.691,1.224
2018/8/22 12:00,7406,8272,730,136,1.091,0.01,740.771,1011.042,0,0,28.959,1.202
2018/8/22 13:00,7418,8206,641,147,1.09,0.01,634.388,898.137,0,0,28.916,1.177
2018/8/22 14:00,7545,8185,496,144,1.089,0.01,493.825,737.764,0,0,28.652,1.144
2018/8/22 15:00,7741,8239,351,147,1.089,0.01,333.239,540.943,0,0,28.211,1.133
2018/8/22 16:00,7776,8150,198,176,1.09,0.011,167.446,321.051,0,0,26.887,0.941
2018/8/22 17:00,7517,7847,58,272,1.092,0.012,35.099,95.123,0,0,23.844,0.675
2018/8/22 18:00,7327,7767,6,434,1.095,0.011,0.072,0.403,0,0,22.083,0.825
2018/8/22 19:00,6834,7302,0,468,1.099,0.01,0,0,0,0,21.31,0.887
2018/8/22 20:00,6393,6934,0,541,1.102,0.01,0,0,0,0,20.602,0.934
2018/8/22 21:00,5804,6395,0,591,1.104,0.01,0,0,0,0,19.964,0.923
2018/8/22 22:00,5492,6062,0,570,1.106,0.01,0,0,0,0,19.361,0.885
2018/8/22 23:00,5294,5729,0,435,1.107,0.01,0,0,0,0,18.836,0.843
2018/8/23 0:00,5365,5608,0,243,1.108,0.01,0,0,0,0,18.438,0.812
2018/8/23 1:00,5225,5452,0,227,1.109,0.01,0,0,0,0,18.077,0.8
2018/8/23 2:00,5139,5584,0,445,1.11,0.01,0,0,0,0,17.759,0.808
2018/8/23 3:00,5588,6138,1,549,1.112,0.01,0,0.002,0,0,17.339,0.811
2018/8/23 4:00,6486,7089,21,582,1.114,0.01,33.604,84.831,0,0,17.453,0.799
2018/8/23 5:00,7328,7906,94,484,1.115,0.011,161.436,308.383,0,0,19.556,1.025
2018/8/23 6:00,7768,8308,236,304,1.11,0.011,318.581,528.743,0,0,22.033,1.188
2018/8/23 7:00,7737,8454,426,291,1.101,0.011,464.745,726.588,0,0,24.932,1.5
2018/8/23 8:00,7737,8603,551,315,1.096,0.011,575.4,888.602,0,0,26.826,1.595
2018/8/23 9:00,7738,8760,635,387,1.092,0.01,655.03,1003.543,0,0,27.869,1.654
2018/8/23 10:00,7311,8545,723,511,1.09,0.01,672.9,1063.694,0,0,28.439,1.717
2018/8/23 11:00,7246,8553,710,597,1.088,0.01,633.868,1064.705,0,0,28.65,1.772
2018/8/23 12:00,7298,8489,646,545,1.086,0.01,555.74,1006.784,0,0,28.58,1.787
2018/8/23 13:00,7342,8407,546,519,1.086,0.011,453.266,893.65,0,0,28.314,1.768
2018/8/23 14:00,7374,8321,419,528,1.086,0.011,335.684,733.023,0,0,27.759,1.722
2018/8/23 15:00,7455,8358,301,602,1.087,0.011,212.727,535.934,0,0,26.819,1.618
2018/8/23 16:00,7365,8326,177,784,1.089,0.012,103.747,315.668,0,0,25.306,1.19
2018/8/23 17:00,7192,8002,56,754,1.092,0.012,20.599,90.064,0,0,22.829,0.896
2018/8/23 18:00,6817,7832,7,1008,1.095,0.011,0.028,0.293,0,0,21.405,1.032
2018/8/23 19:00,6126,7367,0,1241,1.098,0.011,0,0,0,0,20.703,1.096
2018/8/23 20:00,5815,6960,0,1145,1.101,0.011,0,0,0,0,20.043,1.132
2018/8/23 21:00,5280,6467,0,1187,1.103,0.011,0,0,0,0,19.417,1.14
2018/8/23 22:00,5013,6112,0,1099,1.106,0.011,0,0,0,0,18.863,1.066
2018/8/23 23:00,4873,5745,0,872,1.107,0.011,0,0,0,0,18.333,0.938
2018/8/24 0:00,5028,5639,0,611,1.109,0.011,0,0,0,0,17.892,0.832
2018/8/24 1:00,5379,5573,0,194,1.11,0.01,0,0,0,0,17.517,0.773
2018/8/24 2:00,5582,5702,0,120,1.111,0.01,0,0,0,0,17.22,0.778
2018/8/24 3:00,6000,6156,1,155,1.112,0.01,0,0,0,0,16.815,0.787
2018/8/24 4:00,6783,7015,21,211,1.114,0.01,27.427,79.952,0,0,16.845,0.765
2018/8/24 5:00,7541,7854,91,222,1.115,0.011,139.051,302.906,0,0,18.572,0.917
2018/8/24 6:00,7883,8244,223,138,1.11,0.011,273.816,523.606,0,0,20.724,0.794
2018/8/24 7:00,7869,8380,391,120,1.105,0.011,394.602,721.841,0,0,22.712,0.931
2018/8/24 8:00,7947,8538,489,102,1.102,0.011,471.543,884.072,0,0,23.752,1.065
2018/8/24 9:00,8055,8673,543,75,1.1,0.011,517.098,999.225,0,0,24.32,1.152
2018/8/24 10:00,7687,8433,593,153,1.099,0.011,502.216,1059.35,0,0,24.408,1.226
2018/8/24 11:00,7409,8283,587,287,1.099,0.011,424.882,1060.538,0,0,24.053,1.313
2018/8/24 12:00,6992,8130,545,593,1.099,0.011,353.553,1002.407,0,0,23.505,1.39
2018/8/24 13:00,7308,8015,469,238,1.101,0.011,272.137,889.092,0,0,22.794,1.393
2018/8/24 14:00,7424,7974,359,191,1.102,0.012,198.482,728.276,0,0,22.065,1.311
2018/8/24 15:00,7532,8025,255,238,1.104,0.012,127.49,530.828,0,0,21.183,1.141
2018/8/24 16:00,7587,7957,154,216,1.107,0.012,62.281,310.18,0,0,20.167,0.874
2018/8/24 17:00,7239,7658,66,353,1.11,0.013,12.612,85.092,0,0,18.962,0.669
2018/8/24 18:00,6673,7393,16,704,1.114,0.012,0.012,0.207,0,0,17.922,0.769
2018/8/24 19:00,6328,6860,0,532,1.117,0.012,0,0,0,0,17.242,0.911
2018/8/24 20:00,6197,6557,0,360,1.119,0.012,0,0,0,0,16.666,0.95
2018/8/24 21:00,5752,6083,0,331,1.121,0.012,0,0,0,0,16.241,0.993
2018/8/24 22:00,5253,5771,0,518,1.122,0.012,0,0,0,0,15.906,1.079
2018/8/24 23:00,4758,5432,0,674,1.124,0.011,0,0,0,0,15.528,1.184
2018/8/25 0:00,4357,5256,0,899,1.125,0.011,0,0,0,0,15.094,1.358
2018/8/25 1:00,4013,5185,0,1172,1.128,0.011,0,0,0,0,14.633,1.507
2018/8/25 2:00,3921,5166,0,1245,1.13,0.01,0,0,0,0,14.128,1.483
2018/8/25 3:00,4590,5340,0,750,1.132,0.01,0,0,0,0,13.656,1.302
2018/8/25 4:00,5003,5688,6,679,1.134,0.01,16.569,75.174,0,0,13.405,1.383
2018/8/25 5:00,5665,6268,43,560,1.135,0.01,87.408,297.404,0,0,13.735,1.738
2018/8/25 6:00,5932,6650,93,625,1.134,0.01,169.083,518.476,0,0,14.345,2.02
2018/8/25 7:00,6139,6997,146,712,1.133,0.009,222.074,717.025,0,0,15.034,2.143
2018/8/25 8:00,6247,7204,179,778,1.132,0.009,271.455,879.458,0,0,15.611,2.235
2018/8/25 9:00,6261,7349,204,884,1.131,0.008,332.941,994.789,0,0,16.089,2.233
2018/8/25 10:00,6021,7097,230,846,1.13,0.008,329.852,1054.992,0,0.001,16.332,2.1
2018/8/25 11:00,5819,6842,243,780,1.13,0.008,295.589,1056.165,0.001,0,16.338,1.88
2018/8/25 12:00,5930,6696,234,532,1.129,0.008,282.859,997.975,0.001,0,16.327,1.675
2018/8/25 13:00,6040,6644,207,397,1.129,0.008,245.859,884.534,0.001,0.001,16.192,1.543
2018/8/25 14:00,6121,6631,164,346,1.13,0.008,177.338,723.373,0.002,0.003,15.698,1.518
2018/8/25 15:00,6270,6701,112,319,1.132,0.008,109.403,525.658,0.005,0.005,14.959,1.423
2018/8/25 16:00,6184,6610,65,361,1.134,0.008,52.084,304.674,0.007,0.002,14.051,1.17
2018/8/25 17:00,5853,6388,25,510,1.137,0.008,9.493,80.217,0.013,0.013,13.032,0.938
2018/8/25 18:00,5560,6252,6,686,1.14,0.008,0.009,0.14,0.034,0.032,12.332,1.021
2018/8/25 19:00,5011,5866,0,855,1.143,0.008,0,0,0.078,0.058,11.777,1.29
2018/8/25 20:00,4542,5767,0,1225,1.146,0.008,0,0,0.139,0.068,11.22,1.536
2018/8/25 21:00,3843,5426,0,1583,1.148,0.008,0,0,0.215,0.083,10.703,1.772
2018/8/25 22:00,3601,5304,0,1703,1.15,0.008,0,0,0.3,0.094,10.284,1.892
2018/8/25 23:00,3274,5017,0,1743,1.151,0.008,0,0,0.467,0.24,9.91,1.975
2018/8/26 0:00,3334,4922,0,1588,1.153,0.007,0,0,0.742,0.32,9.386,1.914
2018/8/26 1:00,3388,4741,0,1353,1.155,0.007,0,0,0.976,0.176,8.917,1.865
2018/8/26 2:00,3260,4671,0,1411,1.156,0.007,0,0,1.099,0.097,8.633,1.86
2018/8/26 3:00,3301,4780,0,1479,1.158,0.007,0,0,1.163,0.058,8.413,1.781
2018/8/26 4:00,3567,4946,5,1374,1.159,0.007,5.455,70.513,1.192,0.036,8.341,1.739
2018/8/26 5:00,4009,5356,40,1307,1.159,0.007,42.84,291.824,1.196,0.024,8.57,1.893
2018/8/26 6:00,4279,5669,89,1301,1.157,0.007,134.072,513.265,1.166,0.015,9.2,2.104
2018/8/26 7:00,4600,6010,141,1269,1.155,0.007,251.908,712.062,1.092,0.008,10.224,2.397
2018/8/26 8:00,4924,6310,183,1203,1.151,0.007,372.878,874.836,0.972,0.004,11.45,2.58
2018/8/26 9:00,5008,6520,235,1277,1.148,0.007,483.143,990.327,0.823,0.001,12.681,2.675
2018/8/26 10:00,4468,6317,308,1541,1.146,0.006,459.501,1050.749,0.67,0.001,13.378,2.483
2018/8/26 11:00,4034,6062,360,1668,1.143,0.006,503.738,1051.761,0.53,0,14.252,2.453
2018/8/26 12:00,3880,5891,380,1631,1.139,0.006,553.853,993.527,0.412,0,15.193,2.461
2018/8/26 13:00,4131,5776,384,1261,1.137,0.006,542.499,879.866,0.321,0,15.833,2.419
2018/8/26 14:00,4525,5790,308,957,1.135,0.006,459.352,718.469,0.257,0,16.025,2.301
2018/8/26 15:00,4918,5916,209,789,1.134,0.006,330.128,520.419,0.217,0,15.739,2.102
2018/8/26 16:00,5311,6027,125,591,1.135,0.006,170.3,299.085,0.196,0,14.782,1.575
2018/8/26 17:00,5438,5960,57,465,1.138,0.007,32.323,75.433,0.189,0,12.087,0.834
2018/8/26 18:00,5553,6126,16,557,1.142,0.006,0.013,0.09,0.186,0,10.366,0.839
2018/8/26 19:00,5306,5876,0,570,1.145,0.006,0,0,0.185,0,9.749,0.803
2018/8/26 20:00,5369,5808,0,439,1.148,0.006,0,0,0.184,0,9.155,0.812
2018/8/26 21:00,5096,5548,0,452,1.15,0.006,0,0,0.184,0,8.642,0.843
2018/8/26 22:00,4804,5370,0,566,1.152,0.006,0,0,0.183,0,8.246,0.855
2018/8/26 23:00,4502,5124,0,622,1.153,0.006,0,0,0.182,0,7.939,0.847
2018/8/27 0:00,4272,5064,0,792,1.154,0.006,0,0,0.182,0,7.656,0.831
2018/8/27 1:00,4090,4979,0,889,1.155,0.006,0,0,0.181,0,7.447,0.839
2018/8/27 2:00,4276,5111,0,835,1.156,0.006,0,0,0.181,0,7.2,0.837
2018/8/27 3:00,4845,5770,0,925,1.157,0.006,0,0,0.18,0,6.908,0.85
2018/8/27 4:00,5815,6746,33,898,1.158,0.006,26.277,65.968,0.18,0,7.048,0.886
2018/8/27 5:00,6693,7474,118,663,1.158,0.006,161.884,286.206,0.177,0,9.512,1.208
2018/8/27 6:00,7094,7851,275,482,1.151,0.006,332.619,507.969,0.163,0,12.283,1.378
2018/8/27 7:00,7029,7888,483,376,1.143,0.006,495.492,707.089,0.139,0,14.893,1.512
2018/8/27 8:00,7014,7955,624,317,1.137,0.005,632.765,870.104,0.11,0,16.71,1.374
2018/8/27 9:00,6985,8042,722,335,1.133,0.005,730.134,985.769,0.082,0,18.114,1.183
2018/8/27 10:00,6675,7815,830,310,1.129,0.005,777.299,1046.234,0.059,0,19.247,1.086
2018/8/27 11:00,6723,7825,859,243,1.125,0.005,785.608,1047.287,0.041,0,20.165,1.084
2018/8/27 12:00,6795,7815,833,187,1.122,0.006,747.208,988.967,0.029,0,20.809,1.119
2018/8/27 13:00,6849,7726,747,130,1.119,0.006,661.523,875.133,0.021,0,21.133,1.143
2018/8/27 14:00,7023,7692,553,116,1.118,0.006,520.142,713.473,0.016,0,21.025,1.122
2018/8/27 15:00,7261,7725,364,100,1.117,0.006,349.531,515.123,0.013,0,20.561,1.048
2018/8/27 16:00,7491,7781,221,69,1.118,0.007,170.01,293.426,0.011,0,19.432,0.709
2018/8/27 17:00,7455,7614,106,53,1.12,0.008,28.102,70.758,0.01,0,16.75,0.664
2018/8/27 18:00,7497,7577,28,52,1.123,0.007,0.008,0.054,0.01,0,15.307,0.822
2018/8/27 19:00,6937,7002,0,65,1.126,0.007,0,0,0.009,0,14.49,0.898
2018/8/27 20:00,6417,6578,0,161,1.128,0.007,0,0,0.009,0,13.858,0.954
2018/8/27 21:00,5859,6105,0,246,1.13,0.007,0,0,0.009,0,13.416,0.982
2018/8/27 22:00,5519,5786,0,267,1.131,0.007,0,0,0.009,0,13.113,0.993
2018/8/27 23:00,5279,5479,0,200,1.131,0.007,0,0,0.008,0,12.977,0.997
2018/8/28 0:00,5237,5362,0,125,1.132,0.007,0,0,0.008,0,12.924,0.994
2018/8/28 1:00,5115,5221,0,106,1.132,0.007,0,0,0.008,0,12.778,1.004
2018/8/28 2:00,5228,5350,0,122,1.133,0.007,0,0,0.008,0,12.58,1.03
2018/8/28 3:00,5748,5920,0,172,1.135,0.007,0,0,0.008,0,12.378,1.039
2018/8/28 4:00,6710,6888,17,161,1.137,0.008,21.343,61.559,0.007,0,12.396,1.003
2018/8/28 5:00,7472,7694,88,134,1.137,0.008,139.155,280.492,0.007,0,14.649,1.187
2018/8/28 6:00,7693,8050,235,122,1.132,0.009,300.915,502.566,0.006,0,17.395,1.183
2018/8/28 7:00,7585,8147,433,129,1.124,0.009,469.624,702.034,0.005,0,19.959,1.22
2018/8/28 8:00,7502,8239,557,180,1.12,0.009,611.234,865.236,0.004,0,21.582,1.241
2018/8/28 9:00,7497,8304,634,173,1.116,0.009,710.886,981.137,0.003,0,22.73,1.285
2018/8/28 10:00,7194,8134,711,229,1.113,0.009,744.786,1041.713,0.002,0,23.546,1.346
2018/8/28 11:00,7020,8112,729,363,1.111,0.009,734.046,1042.782,0.001,0,24.116,1.37
2018/8/28 12:00,6909,8047,703,435,1.109,0.009,696.397,984.325,0.001,0,24.471,1.358
2018/8/28 13:00,6859,7924,620,445,1.107,0.009,592.788,870.288,0,0,24.451,1.304
2018/8/28 14:00,7108,7878,463,307,1.107,0.009,457.046,708.433,0,0,24.067,1.205
2018/8/28 15:00,7497,7937,300,140,1.107,0.009,302.813,509.725,0,0,23.409,1.022
2018/8/28 16:00,7659,7897,176,62,1.108,0.01,145.09,287.727,0,0,22.172,0.593
2018/8/28 17:00,7510,7637,84,43,1.11,0.01,24.411,66.191,0,0,19.93,0.59
2018/8/28 18:00,7499,7565,22,44,1.113,0.009,0.005,0.029,0,0,18.571,0.789
2018/8/28 19:00,6905,7027,0,122,1.115,0.009,0,0,0,0,17.392,0.937
2018/8/28 20:00,6470,6639,0,169,1.118,0.009,0,0,0,0,16.242,1.008
2018/8/28 21:00,6029,6166,0,137,1.121,0.009,0,0,0,0,15.375,1.01
2018/8/28 22:00,5763,5902,0,139,1.123,0.008,0,0,0,0,14.728,0.978
2018/8/28 23:00,5502,5658,0,156,1.125,0.008,0,0,0,0,14.204,0.931
2018/8/29 0:00,5216,5460,0,244,1.127,0.008,0,0,0,0,13.771,0.894
2018/8/29 1:00,5035,5292,0,257,1.128,0.008,0,0,0,0,13.413,0.863
2018/8/29 2:00,5100,5373,0,273,1.13,0.008,0,0,0,0,13.047,0.839
2018/8/29 3:00,5516,5921,0,405,1.132,0.008,0,0,0,0,12.502,0.805
2018/8/29 4:00,6455,6879,24,400,1.134,0.008,21.337,57.266,0,0,12.307,0.735
2018/8/29 5:00,7230,7690,106,354,1.135,0.009,143.598,274.729,0,0,14.584,0.993
2018/8/29 6:00,7485,8046,261,300,1.131,0.009,306.78,497.167,0,0,16.994,1.249
2018/8/29 7:00,7334,8134,461,339,1.121,0.009,467.567,696.939,0,0,19.898,1.703
2018/8/29 8:00,7301,8286,596,389,1.114,0.009,605.563,860.416,0,0,22.138,1.934
2018/8/29 9:00,7233,8451,691,527,1.108,0.009,710.533,976.422,0,0,23.711,2.02
2018/8/29 10:00,6803,8228,796,629,1.105,0.009,767.384,1037.018,0,0,24.753,2
2018/8/29 11:00,6682,8215,830,703,1.102,0.009,766.477,1038.208,0,0,25.434,1.944
2018/8/29 12:00,6625,8132,802,705,1.099,0.009,700.946,979.614,0,0,25.736,1.888
2018/8/29 13:00,6614,8126,712,800,1.098,0.01,590.633,865.402,0,0,25.694,1.809
2018/8/29 14:00,6714,8011,521,776,1.097,0.01,435.049,703.323,0,0,25.248,1.713
2018/8/29 15:00,6965,8058,333,760,1.098,0.01,259.594,504.27,0,0,24.47,1.583
2018/8/29 16:00,7057,8036,198,781,1.1,0.011,109.825,281.947,0,0,22.672,1.156
2018/8/29 17:00,6771,7840,96,973,1.104,0.011,15.829,61.746,0,0,20.01,0.976
2018/8/29 18:00,6353,7717,26,1338,1.108,0.01,0,0.014,0,0,18.811,1.144
2018/8/29 19:00,5580,7127,0,1547,1.112,0.01,0,0,0,0,18.12,1.22
2018/8/29 20:00,5186,6768,0,1582,1.116,0.01,0,0,0,0,17.398,1.263
2018/8/29 21:00,4783,6316,0,1533,1.118,0.01,0,0,0,0,16.777,1.225
2018/8/29 22:00,4569,5953,0,1384,1.121,0.01,0,0,0,0,16.258,1.19
2018/8/29 23:00,4427,5685,0,1258,1.123,0.01,0,0,0,0,15.7,1.185
2018/8/30 0:00,4373,5604,0,1231,1.125,0.01,0,0,0,0,15.214,1.164
2018/8/30 1:00,4536,5511,0,975,1.127,0.009,0,0,0,0,14.761,1.124
2018/8/30 2:00,4985,5567,0,582,1.129,0.01,0,0,0,0,14.321,1.007
2018/8/30 3:00,5726,6037,0,311,1.13,0.01,0,0,0,0,14.036,0.929
2018/8/30 4:00,6730,7014,15,269,1.131,0.01,13.674,53.108,0,0,14.095,0.895
2018/8/30 5:00,7544,7892,75,273,1.13,0.01,94.044,268.932,0,0,15.576,1.167
2018/8/30 6:00,7930,8320,188,202,1.127,0.011,216.026,491.7,0,0,17.223,1.568
2018/8/30 7:00,7896,8481,319,266,1.122,0.011,345.316,691.733,0,0,19.008,1.888
2018/8/30 8:00,7952,8656,398,306,1.119,0.011,456.645,855.451,0,0,20.325,1.887
2018/8/30 9:00,7998,8801,451,352,1.117,0.01,518.474,971.648,0,0,21.113,1.859
2018/8/30 10:00,7733,8568,501,334,1.116,0.01,550.241,1032.4,0,0,21.599,1.886
2018/8/30 11:00,7785,8585,492,308,1.115,0.01,543.43,1033.431,0,0,21.815,1.972
2018/8/30 12:00,7643,8559,451,465,1.115,0.01,454.689,974.843,0,0,21.534,2.085
2018/8/30 13:00,7482,8478,383,613,1.116,0.01,355.608,860.453,0,0,20.89,2.163
2018/8/30 14:00,7007,8385,279,1099,1.119,0.01,277.123,698.12,0,0,20.161,2.163
2018/8/30 15:00,6630,8446,171,1645,1.122,0.01,171.467,498.811,0,0,19.135,2.08
2018/8/30 16:00,6286,8351,92,1973,1.126,0.01,72.452,276.13,0,0,17.754,1.909
2018/8/30 17:00,5818,8048,39,2191,1.131,0.01,10.012,57.427,0,0,16.162,1.681
2018/8/30 18:00,5703,7699,11,1985,1.135,0.01,0.001,0.005,0,0,15.054,1.755
2018/8/30 19:00,5637,7058,0,1421,1.139,0.01,0,0,0,0,14.37,1.858
2018/8/30 20:00,5611,6722,0,1111,1.141,0.01,0,0,0,0,13.792,1.871
2018/8/30 21:00,5353,6230,0,877,1.143,0.009,0,0,0,0,13.358,1.605
2018/8/30 22:00,5109,5871,0,762,1.144,0.009,0,0,0,0,13.074,1.399
2018/8/30 23:00,4893,5609,0,716,1.144,0.009,0,0,0,0,12.866,1.3
2018/8/31 0:00,4826,5532,0,706,1.144,0.009,0,0,0,0,12.678,1.179
2018/8/31 1:00,4843,5401,0,558,1.144,0.009,0,0,0,0.001,12.544,1.038
2018/8/31 2:00,5003,5507,0,504,1.144,0.009,0,0,0.001,0,12.354,0.956
2018/8/31 3:00,5578,6031,0,453,1.145,0.009,0,0,0.001,0,12.065,0.938
2018/8/31 4:00,6498,6974,22,454,1.146,0.009,11.363,49.094,0.001,0,11.891,0.939
2018/8/31 5:00,7402,7815,97,316,1.146,0.009,86.075,263.055,0.001,0,12.878,1.183
2018/8/31 6:00,7852,8207,233,122,1.142,0.009,189.422,486.133,0.001,0,14.429,1.248
2018/8/31 7:00,7847,8348,404,97,1.137,0.009,280.668,686.477,0.001,0,16.056,1.308
