date,net_load,AT_load_actual_entsoe_transparency,AT_solar_generation_actual,AT_wind_onshore_generation_actual,air_density,humidity,irradiance_surface,irradiance_toa,snow_mass,snowfall,temperature,wind_speed
2019/2/2 4:00,4032,6457,0,2425,1.157,0.005,0,0,56.605,0.039,1.63,2.402
2019/2/2 5:00,4583,6859,0,2276,1.157,0.005,0,0,56.391,0.036,1.743,2.34
2019/2/2 6:00,5206,7546,21,2319,1.157,0.005,6.433,49.035,56.186,0.026,1.745,2.227
2019/2/2 7:00,5594,8015,46,2375,1.158,0.005,45.509,238.416,55.969,0.023,1.952,2.187
2019/2/2 8:00,6102,8362,83,2177,1.158,0.005,104.051,405.251,55.697,0.02,2.356,2.197
2019/2/2 9:00,6081,8515,140,2294,1.157,0.005,182.983,523.813,55.242,0.018,2.795,2.26
2019/2/2 10:00,5923,8530,211,2396,1.155,0.005,246.949,585.976,54.554,0.012,3.529,2.389
2019/2/2 11:00,5563,8184,241,2380,1.151,0.005,291.323,587.588,53.787,0.013,4.511,2.367
2019/2/2 12:00,5476,7931,234,2221,1.149,0.006,270.333,528.415,53.143,0.012,5.119,2.164
2019/2/2 13:00,5516,7759,198,2045,1.148,0.006,180.183,412.657,52.675,0.01,4.861,1.579
2019/2/2 14:00,5716,7788,136,1936,1.15,0.005,81.888,248.113,52.43,0.008,3.527,1.167
2019/2/2 15:00,6036,7906,64,1806,1.152,0.005,14.761,57.191,52.36,0.008,2.272,1.116
2019/2/2 16:00,7006,8351,19,1326,1.155,0.005,0.004,0.026,52.352,0.021,1.899,1.007
2019/2/2 17:00,7212,8304,8,1084,1.157,0.005,0,0,52.385,0.048,1.852,0.868
2019/2/2 18:00,7120,7812,0,692,1.159,0.005,0,0,52.448,0.055,1.747,0.811
2019/2/2 19:00,6901,7367,0,466,1.161,0.005,0,0,52.555,0.115,1.761,0.833
2019/2/2 20:00,6447,6921,0,474,1.162,0.005,0,0,52.736,0.17,1.753,0.794
2019/2/2 21:00,6513,7006,0,493,1.163,0.005,0,0,52.987,0.244,1.498,0.869
2019/2/2 22:00,5897,6610,0,713,1.165,0.005,0,0,53.307,0.362,1.204,1.043
2019/2/2 23:00,5220,6269,0,1049,1.165,0.005,0,0,53.692,0.477,1.065,1.146
2019/2/3 0:00,4965,6041,0,1076,1.165,0.005,0,0,54.18,0.602,1.027,1.21
2019/2/3 1:00,4808,5888,0,1080,1.166,0.005,0,0,54.721,0.599,0.964,1.244
2019/2/3 2:00,4311,5760,0,1449,1.167,0.004,0,0,55.239,0.544,0.82,1.296
2019/2/3 3:00,4186,5698,0,1512,1.169,0.004,0,0,55.756,0.62,0.636,1.473
2019/2/3 4:00,4173,5931,0,1758,1.171,0.004,0,0,56.366,0.679,0.428,1.561
2019/2/3 5:00,4236,6084,0,1848,1.172,0.004,0,0,56.945,0.559,0.246,1.508
2019/2/3 6:00,5286,6623,14,1323,1.174,0.004,4.165,52.773,57.349,0.357,0.238,1.443
2019/2/3 7:00,5798,7046,24,1224,1.174,0.004,39.912,244.181,57.572,0.207,0.605,1.349
2019/2/3 8:00,6526,7470,44,900,1.174,0.004,112.733,411.222,57.661,0.149,1.392,1.352
2019/2/3 9:00,7117,7788,74,597,1.172,0.005,197.919,529.947,57.634,0.121,2.276,1.339
2019/2/3 10:00,7354,7981,108,519,1.171,0.005,256.539,592.181,57.529,0.103,3.068,1.24
2019/2/3 11:00,6925,7804,122,757,1.17,0.005,237.374,593.718,57.419,0.096,3.314,1.422
2019/2/3 12:00,6253,7614,114,1247,1.172,0.004,170.563,534.567,57.369,0.105,2.907,1.829
2019/2/3 13:00,5545,7512,96,1871,1.177,0.004,109.714,418.649,57.383,0.107,2.119,2.226
2019/2/3 14:00,5372,7482,71,2039,1.181,0.004,61.142,253.905,57.439,0.101,1.068,2.539
2019/2/3 15:00,5289,7613,38,2286,1.187,0.004,11.139,61.218,57.519,0.099,-0.188,2.622
2019/2/3 16:00,5437,8025,14,2574,1.192,0.003,0.003,0.046,57.607,0.095,-1.027,2.795
2019/2/3 17:00,5505,8184,8,2671,1.196,0.003,0,0,57.698,0.097,-1.5,3.017
2019/2/3 18:00,5190,7845,0,2655,1.2,0.003,0,0,57.784,0.086,-1.823,3.298
2019/2/3 19:00,4793,7500,0,2707,1.203,0.003,0,0,57.871,0.097,-2.091,3.491
2019/2/3 20:00,4395,7172,0,2777,1.205,0.003,0,0,57.968,0.106,-2.376,3.431
2019/2/3 21:00,4546,7311,0,2765,1.207,0.003,0,0,58.07,0.107,-2.607,3.335
2019/2/3 22:00,4142,6894,0,2752,1.21,0.003,0,0,58.168,0.098,-2.797,3.114
2019/2/3 23:00,3869,6574,0,2705,1.211,0.003,0,0,58.259,0.091,-2.902,2.966
2019/2/4 0:00,3706,6383,0,2677,1.213,0.003,0,0,58.338,0.075,-3.011,2.842
2019/2/4 1:00,3648,6293,0,2645,1.215,0.003,0,0,58.398,0.052,-3.197,2.742
2019/2/4 2:00,3700,6216,0,2516,1.217,0.003,0,0,58.438,0.032,-3.483,2.675
2019/2/4 3:00,3930,6406,0,2476,1.219,0.003,0,0,58.465,0.022,-3.865,2.536
2019/2/4 4:00,4734,7145,0,2411,1.221,0.003,0,0,58.486,0.02,-4.268,2.356
2019/2/4 5:00,6055,8330,0,2275,1.223,0.003,0,0,58.507,0.019,-4.622,2.189
2019/2/4 6:00,6967,9356,22,2367,1.225,0.003,20.883,56.712,58.53,0.021,-4.718,2.05
2019/2/4 7:00,7360,9647,52,2235,1.225,0.003,122.25,250.011,58.552,0.023,-3.61,2.282
2019/2/4 8:00,7629,9747,101,2017,1.223,0.003,237.526,417.271,58.558,0.012,-2.106,2.674
2019/2/4 9:00,7470,9807,160,2177,1.22,0.003,335.419,536.087,58.53,0.009,-0.888,2.796
2019/2/4 10:00,7694,9793,238,1861,1.217,0.003,380.757,598.453,58.467,0.008,-0.134,2.657
2019/2/4 11:00,7866,9548,272,1410,1.214,0.003,383.102,600.052,58.38,0.005,0.33,2.495
2019/2/4 12:00,8152,9484,261,1071,1.213,0.003,344.301,540.792,58.284,0.003,0.513,2.311
2019/2/4 13:00,8377,9338,220,741,1.212,0.003,263.264,424.693,58.204,0.002,0.414,2.067
2019/2/4 14:00,8690,9325,152,483,1.213,0.003,142.136,259.776,58.17,0.001,-0.211,1.457
2019/2/4 15:00,8944,9408,80,384,1.214,0.003,28.957,65.442,58.167,0.001,-2.451,0.907
2019/2/4 16:00,9464,9912,25,423,1.216,0.003,0.019,0.076,58.169,0.001,-4.273,1.083
2019/2/4 17:00,9669,9930,8,253,1.218,0.002,0,0,58.172,0,-5.281,1.158
2019/2/4 18:00,9271,9389,0,118,1.22,0.002,0,0,58.174,0,-5.959,1.169
2019/2/4 19:00,8697,8783,0,86,1.221,0.002,0,0,58.177,0,-6.433,1.144
2019/2/4 20:00,8180,8219,0,39,1.223,0.002,0,0,58.18,0,-6.742,1.103
2019/2/4 21:00,7976,8016,0,40,1.224,0.002,0,0,58.183,0,-6.944,1.062
2019/2/4 22:00,7461,7548,0,87,1.226,0.002,0,0,58.186,0,-7.199,1.042
2019/2/4 23:00,7169,7193,0,24,1.227,0.002,0,0,58.189,0,-7.381,1.03
2019/2/5 0:00,6988,7012,0,24,1.227,0.002,0,0,58.191,0,-7.485,0.997
2019/2/5 1:00,6908,6932,0,24,1.228,0.002,0,0,58.194,0,-7.472,0.934
2019/2/5 2:00,6783,6807,0,24,1.228,0.002,0,0,58.196,0,-7.343,0.851
2019/2/5 3:00,6896,6920,0,24,1.228,0.002,0,0,58.198,0,-7.11,0.782
2019/2/5 4:00,7555,7595,0,40,1.228,0.002,0,0,58.199,0,-6.855,0.826
2019/2/5 5:00,8494,8612,0,118,1.229,0.002,0,0,58.201,0,-6.772,0.926
2019/2/5 6:00,9526,9663,21,116,1.229,0.002,26.489,60.848,58.202,0.001,-6.6,1.088
2019/2/5 7:00,9765,9917,53,99,1.227,0.002,149.46,255.913,58.203,0,-5.205,1.23
2019/2/5 8:00,9710,9890,128,52,1.223,0.002,285.707,423.378,58.199,0,-3.007,1.022
2019/2/5 9:00,9575,9834,215,44,1.218,0.003,389.091,542.401,58.167,0,-0.884,0.821
2019/2/5 10:00,9251,9720,345,124,1.214,0.003,452.463,604.763,58.078,0,0.391,0.939
2019/2/5 11:00,8831,9421,399,191,1.21,0.003,457.501,606.358,57.962,0,1.147,1.106
2019/2/5 12:00,8799,9281,389,93,1.208,0.003,405.223,547.051,57.84,0,1.497,1.238
2019/2/5 13:00,8801,9178,322,55,1.207,0.003,304.535,430.868,57.752,0,1.392,1.302
2019/2/5 14:00,8949,9227,211,67,1.208,0.003,168.664,265.726,57.717,0,0.432,0.908
2019/2/5 15:00,9178,9334,104,52,1.21,0.003,33.775,69.858,57.714,0,-2.104,0.868
2019/2/5 16:00,9745,9882,30,107,1.213,0.003,0.032,0.118,57.716,0.001,-3.798,1.026
2019/2/5 17:00,9883,10007,8,116,1.216,0.003,0,0,57.719,0.001,-4.67,1.084
2019/2/5 18:00,9292,9468,0,176,1.219,0.002,0,0,57.722,0.001,-5.038,1.163
2019/2/5 19:00,8577,8866,0,289,1.223,0.002,0,0,57.725,0.001,-5.269,1.317
2019/2/5 20:00,7836,8305,0,469,1.225,0.002,0,0,57.728,0.001,-5.538,1.476
2019/2/5 21:00,7483,8072,0,589,1.227,0.002,0,0,57.731,0.001,-5.863,1.581
2019/2/5 22:00,6836,7543,0,707,1.228,0.002,0,0,57.733,0.001,-6.089,1.711
2019/2/5 23:00,6370,7208,0,838,1.228,0.002,0,0,57.734,0.001,-6.212,1.783
2019/2/6 0:00,6097,7013,0,916,1.228,0.002,0,0,57.736,0,-6.375,1.819
2019/2/6 1:00,5942,6899,0,957,1.228,0.002,0,0,57.737,0,-6.57,1.851
2019/2/6 2:00,5806,6775,0,969,1.229,0.002,0,0,57.738,0,-6.733,1.853
2019/2/6 3:00,5989,6951,0,962,1.229,0.002,0,0,57.738,0,-6.837,1.848
2019/2/6 4:00,6724,7630,0,906,1.229,0.002,0,0,57.739,0.001,-6.856,1.865
2019/2/6 5:00,7756,8731,0,975,1.229,0.002,0,0,57.74,0.001,-6.741,1.872
2019/2/6 6:00,8804,9705,28,873,1.228,0.002,30.994,65.185,57.742,0.001,-6.25,1.912
2019/2/6 7:00,9119,10035,70,846,1.226,0.002,156.459,261.927,57.742,0.001,-4.529,1.952
2019/2/6 8:00,9233,10080,150,697,1.221,0.002,286.522,429.591,57.739,0.001,-2.281,1.803
2019/2/6 9:00,9215,10066,248,603,1.215,0.003,392.278,548.715,57.713,0,-0.08,1.6
2019/2/6 10:00,8897,9928,384,647,1.211,0.003,460.319,611.2,57.642,0,1.111,1.518
2019/2/6 11:00,8538,9631,439,654,1.207,0.003,468.337,612.802,57.533,0,1.675,1.462
2019/2/6 12:00,8545,9526,419,562,1.205,0.003,416.491,553.372,57.416,0,1.948,1.395
2019/2/6 13:00,8493,9442,344,605,1.203,0.003,315.302,437.062,57.315,0,1.808,1.259
2019/2/6 14:00,8731,9439,225,483,1.204,0.004,176.693,271.761,57.271,0,0.892,0.766
2019/2/6 15:00,9041,9511,108,362,1.205,0.003,37.766,74.464,57.265,0,-1.225,0.725
2019/2/6 16:00,9693,9989,30,266,1.207,0.003,0.055,0.175,57.266,0,-2.795,0.931
2019/2/6 17:00,9944,10115,8,163,1.209,0.003,0,0,57.268,0,-3.678,0.962
2019/2/6 18:00,9498,9575,0,77,1.211,0.002,0,0,57.271,0.001,-4.251,0.897
2019/2/6 19:00,8976,8999,0,23,1.212,0.002,0,0,57.275,0.002,-4.743,0.826
2019/2/6 20:00,8362,8374,0,12,1.212,0.002,0,0,57.279,0.001,-5.265,0.856
2019/2/6 21:00,8204,8211,0,7,1.213,0.002,0,0,57.281,0.001,-5.772,0.894
2019/2/6 22:00,7655,7667,0,12,1.213,0.002,0,0,57.283,0,-6.268,0.917
2019/2/6 23:00,7291,7317,0,26,1.213,0.002,0,0,57.284,0,-6.446,0.952
2019/2/7 0:00,7007,7113,0,106,1.214,0.002,0,0,57.283,0,-6.606,1.013
2019/2/7 1:00,6575,7002,0,427,1.215,0.002,0,0,57.28,0,-6.778,1.086
2019/2/7 2:00,6153,6954,0,801,1.215,0.002,0,0,57.276,0,-6.968,1.17
2019/2/7 3:00,6112,7111,0,999,1.216,0.002,0,0,57.275,0.002,-7.05,1.291
2019/2/7 4:00,6313,7708,0,1395,1.218,0.002,0,0,57.274,0.002,-7.174,1.435
2019/2/7 5:00,7102,8859,0,1757,1.218,0.002,0,0,57.274,0.001,-7.243,1.634
2019/2/7 6:00,8182,9915,28,1705,1.219,0.002,32.072,69.731,57.274,0.002,-6.777,2.017
2019/2/7 7:00,8564,10223,66,1593,1.216,0.002,153.202,268.006,57.273,0,-5.071,2.293
2019/2/7 8:00,8593,10254,145,1516,1.21,0.003,300.643,435.846,57.266,0,-2.506,2.386
2019/2/7 9:00,8558,10200,240,1402,1.201,0.003,400.653,555.134,57.243,0,0.15,2.469
2019/2/7 10:00,8316,10046,381,1349,1.194,0.003,450.33,617.688,57.165,0,1.758,2.436
2019/2/7 11:00,7867,9784,434,1483,1.188,0.003,443.61,619.321,57.059,0.001,2.748,2.319
2019/2/7 12:00,7683,9658,408,1567,1.184,0.003,379.865,559.838,56.962,0.003,3.243,2.152
2019/2/7 13:00,7610,9536,325,1601,1.183,0.004,274.207,443.389,56.867,0.006,3.133,1.849
2019/2/7 14:00,7830,9586,210,1546,1.184,0.004,143.685,277.861,56.813,0.008,2.015,1.41
2019/2/7 15:00,7967,9651,104,1580,1.186,0.003,27.647,79.266,56.813,0.009,0.127,1.389
2019/2/7 16:00,8525,10145,30,1590,1.189,0.003,0.01,0.249,56.832,0.01,-0.701,1.596
2019/2/7 17:00,8501,10152,8,1643,1.191,0.003,0,0,56.851,0.01,-1.045,1.639
2019/2/7 18:00,8008,9565,0,1557,1.193,0.003,0,0,56.857,0.013,-1.171,1.6
2019/2/7 19:00,7677,8946,0,1269,1.194,0.003,0,0,56.859,0.014,-1.047,1.524
2019/2/7 20:00,7257,8288,0,1031,1.195,0.003,0,0,56.868,0.024,-0.896,1.391
2019/2/7 21:00,7314,8103,0,789,1.196,0.003,0,0,56.89,0.038,-0.77,1.213
2019/2/7 22:00,7170,7661,0,491,1.196,0.004,0,0,56.932,0.06,-0.638,1.1
2019/2/7 23:00,6926,7311,0,385,1.195,0.004,0,0,56.994,0.073,-0.514,1.075
2019/2/8 0:00,6770,7020,0,250,1.195,0.004,0,0,57.073,0.086,-0.497,1.061
2019/2/8 1:00,6671,6821,0,150,1.196,0.004,0,0,57.156,0.085,-0.569,1.031
2019/2/8 2:00,6632,6717,0,85,1.197,0.004,0,0,57.232,0.075,-0.704,1.059
2019/2/8 3:00,6758,6833,0,75,1.199,0.004,0,0,57.295,0.056,-0.872,1.121
2019/2/8 4:00,7347,7462,0,115,1.2,0.004,0,0,57.333,0.03,-1.068,1.196
2019/2/8 5:00,8404,8556,0,152,1.201,0.004,0,0,57.353,0.015,-1.342,1.216
2019/2/8 6:00,9329,9622,35,258,1.202,0.004,13.303,74.487,57.363,0.007,-1.465,1.242
2019/2/8 7:00,9634,9965,82,249,1.202,0.004,85.224,274.142,57.365,0.003,-0.824,1.382
2019/2/8 8:00,9688,10021,166,167,1.2,0.004,194.932,442.204,57.33,0.002,0.446,1.506
2019/2/8 9:00,9519,9887,277,91,1.196,0.004,329.601,561.623,57.163,0.001,1.927,1.604
2019/2/8 10:00,9141,9620,423,56,1.192,0.004,422.649,624.283,56.86,0.001,3.053,1.589
2019/2/8 11:00,8733,9239,478,28,1.188,0.004,449.778,625.873,56.474,0.001,3.813,1.454
2019/2/8 12:00,8500,8973,452,21,1.185,0.004,403.15,566.35,56.062,0,4.162,1.273
2019/2/8 13:00,8437,8830,376,17,1.184,0.004,308.819,449.744,55.715,0,4.037,0.964
2019/2/8 14:00,8574,8844,250,20,1.184,0.004,177.677,284.042,55.536,0,3.102,0.537
2019/2/8 15:00,8801,8987,123,63,1.184,0.004,41.349,84.266,55.506,0,1.38,0.709
2019/2/8 16:00,9303,9563,34,226,1.186,0.003,0.092,0.343,55.507,0,-0.776,1.044
2019/2/8 17:00,9369,9690,8,313,1.188,0.003,0,0,55.509,0,-2.3,1.156
2019/2/8 18:00,8684,9172,0,488,1.19,0.003,0,0,55.513,0,-3.03,1.197
2019/2/8 19:00,7981,8562,0,581,1.192,0.003,0,0,55.518,0,-3.131,1.216
2019/2/8 20:00,7322,7942,0,620,1.193,0.003,0,0,55.522,0,-2.829,1.251
2019/2/8 21:00,7053,7798,0,745,1.194,0.003,0,0,55.521,0.001,-2.517,1.278
2019/2/8 22:00,6445,7332,0,887,1.195,0.003,0,0,55.518,0.001,-2.343,1.337
2019/2/8 23:00,5853,7012,0,1159,1.196,0.003,0,0,55.514,0.001,-2.252,1.451
2019/2/9 0:00,5338,6758,0,1420,1.196,0.003,0,0,55.509,0.001,-2.118,1.593
2019/2/9 1:00,4944,6607,0,1663,1.196,0.003,0,0,55.505,0.001,-1.989,1.665
2019/2/9 2:00,4555,6399,0,1844,1.195,0.003,0,0,55.501,0.001,-1.948,1.705
2019/2/9 3:00,4610,6403,0,1793,1.195,0.003,0,0,55.499,0,-2.102,1.735
2019/2/9 4:00,4722,6673,0,1951,1.196,0.003,0,0,55.499,0,-2.461,1.722
2019/2/9 5:00,5062,7039,0,1977,1.196,0.003,0,0,55.501,0.002,-2.75,1.735
2019/2/9 6:00,5866,7700,33,1801,1.196,0.003,26.937,79.454,55.508,0.003,-2.623,1.845
2019/2/9 7:00,6316,8224,73,1835,1.193,0.003,145.8,280.363,55.514,0.004,-0.986,1.976
2019/2/9 8:00,6774,8513,148,1591,1.188,0.004,283.659,448.612,55.498,0.004,1.434,2.003
2019/2/9 9:00,7110,8516,247,1159,1.182,0.004,379.929,568.148,55.409,0.001,3.36,2.064
2019/2/9 10:00,7272,8410,384,754,1.177,0.004,428.709,630.857,55.117,0,4.613,1.881
2019/2/9 11:00,7175,8079,454,450,1.173,0.004,425.619,632.505,54.577,0,5.347,1.694
2019/2/9 12:00,7017,7800,445,338,1.171,0.004,367.627,572.884,53.987,0,5.533,1.607
2019/2/9 13:00,7017,7666,386,263,1.171,0.004,276.685,456.173,53.52,0,5.267,1.356
2019/2/9 14:00,7043,7703,269,391,1.173,0.004,145.999,290.277,53.247,0,3.901,1.072
2019/2/9 15:00,7287,7836,132,417,1.175,0.004,30.971,89.451,53.163,0,2.071,1.12
2019/2/9 16:00,7728,8378,36,614,1.177,0.004,0.092,0.46,53.151,0,0.996,1.214
2019/2/9 17:00,7836,8463,8,619,1.179,0.004,0,0,53.148,0,0.593,1.205
2019/2/9 18:00,7310,7953,0,643,1.181,0.004,0,0,53.147,0,0.435,1.239
2019/2/9 19:00,6909,7490,0,581,1.182,0.004,0,0,53.148,0,0.172,1.303
2019/2/9 20:00,6520,7048,0,528,1.182,0.004,0,0,53.149,0,-0.157,1.373
2019/2/9 21:00,6471,7038,0,567,1.182,0.003,0,0,53.151,0,-0.411,1.378
2019/2/9 22:00,6091,6605,0,514,1.181,0.003,0,0,53.152,0,-0.178,1.328
2019/2/9 23:00,5758,6283,0,525,1.179,0.003,0,0,53.153,0,0.074,1.259
2019/2/10 0:00,5505,6015,0,510,1.179,0.003,0,0,53.154,0,0.116,1.231
2019/2/10 1:00,5404,5929,0,525,1.178,0.003,0,0,53.155,0,-0.007,1.18
2019/2/10 2:00,5159,5865,0,706,1.179,0.003,0,0,53.157,0,-0.276,1.114
2019/2/10 3:00,5175,5802,0,627,1.18,0.003,0,0,53.158,0,-0.665,1.054
2019/2/10 4:00,5381,5958,0,577,1.182,0.003,0,0,53.16,0.001,-0.898,1.056
2019/2/10 5:00,5574,6152,0,578,1.184,0.003,0,0.001,53.159,0.001,-0.861,1.141
2019/2/10 6:00,6122,6706,28,556,1.186,0.004,22.888,84.633,53.152,0.001,-0.536,1.334
2019/2/10 7:00,6506,7190,60,624,1.188,0.004,90.893,286.66,53.14,0.002,0.603,1.778
2019/2/10 8:00,6533,7548,114,901,1.186,0.004,164.174,455.09,53.109,0.003,1.393,2.159
2019/2/10 9:00,6383,7762,200,1179,1.182,0.004,260.51,574.811,53.014,0.004,2.183,2.504
2019/2/10 10:00,6208,7820,309,1303,1.176,0.004,388.072,637.559,52.673,0.005,3.417,2.975
2019/2/10 11:00,5613,7550,342,1595,1.169,0.005,413.434,639.227,52.006,0.005,4.423,3.284
2019/2/10 12:00,5155,7338,313,1870,1.163,0.005,353.505,579.536,51.295,0.005,4.907,3.366
2019/2/10 13:00,4781,7136,250,2105,1.16,0.005,254.078,462.667,50.685,0.004,4.866,3.226
2019/2/10 14:00,4991,7131,170,1970,1.16,0.005,132.471,296.616,50.218,0.005,4.08,2.951
2019/2/10 15:00,5245,7238,85,1908,1.16,0.005,23.357,94.835,49.905,0.009,2.805,2.655
2019/2/10 16:00,5654,7769,24,2091,1.161,0.005,0.063,0.606,49.686,0.019,2.443,2.587
2019/2/10 17:00,5851,8067,8,2208,1.161,0.005,0,0,49.532,0.051,2.435,2.476
2019/2/10 18:00,5696,7733,0,2037,1.161,0.005,0,0,49.481,0.081,2.273,2.284
2019/2/10 19:00,5582,7352,0,1770,1.162,0.005,0,0,49.5,0.116,2.229,2.388
2019/2/10 20:00,5789,7029,0,1240,1.164,0.005,0,0,49.577,0.184,2.1,2.353
2019/2/10 21:00,6092,7146,0,1054,1.166,0.005,0,0,49.65,0.169,1.862,2.52
2019/2/10 22:00,4652,6917,0,2265,1.168,0.004,0,0,49.706,0.152,1.512,2.615
2019/2/10 23:00,4600,6539,0,1939,1.169,0.004,0,0,49.79,0.183,1.218,2.568
2019/2/11 0:00,4126,6364,0,2238,1.171,0.004,0,0,49.881,0.179,0.778,2.468
2019/2/11 1:00,4105,6249,0,2144,1.173,0.004,0,0,49.896,0.097,0.436,2.512
2019/2/11 2:00,4025,6185,0,2160,1.174,0.004,0,0,49.886,0.076,0.3,2.445
2019/2/11 3:00,4198,6357,0,2159,1.176,0.004,0,0,49.921,0.089,0.114,2.386
2019/2/11 4:00,4887,7127,0,2240,1.178,0.004,0,0,49.994,0.094,-0.265,2.508
2019/2/11 5:00,6002,8301,0,2299,1.18,0.004,0,0.009,50.095,0.119,-0.451,2.758
2019/2/11 6:00,6994,9414,19,2401,1.182,0.004,19.385,90.026,50.228,0.159,-0.318,3.025
2019/2/11 7:00,7466,9862,38,2358,1.183,0.004,96.497,293.011,50.389,0.197,0.416,3.244
2019/2/11 8:00,7472,10019,69,2478,1.182,0.004,185.465,461.645,50.551,0.205,1.338,3.68
2019/2/11 9:00,7439,10158,124,2595,1.181,0.004,254.913,581.474,50.669,0.178,2.041,4.249
2019/2/11 10:00,7314,10132,197,2621,1.181,0.004,269.833,644.302,50.737,0.153,2.23,4.554
2019/2/11 11:00,7033,9936,229,2674,1.183,0.004,248.632,645.957,50.772,0.139,2.005,4.625
2019/2/11 12:00,6940,9876,218,2718,1.184,0.004,216.512,586.235,50.8,0.134,1.864,4.535
2019/2/11 13:00,6835,9737,186,2716,1.185,0.004,167.468,469.254,50.84,0.123,1.785,4.4
2019/2/11 14:00,6912,9725,132,2681,1.186,0.004,94.256,302.999,50.892,0.099,1.381,4.214
2019/2/11 15:00,6883,9675,68,2724,1.189,0.004,25.661,100.402,50.955,0.085,0.611,4.068
2019/2/11 16:00,7299,10023,22,2702,1.192,0.004,0.111,0.791,51.036,0.093,-0.033,3.972
2019/2/11 17:00,7307,10050,8,2735,1.194,0.004,0,0,51.132,0.102,-0.247,4.002
2019/2/11 18:00,6601,9430,0,2829,1.196,0.004,0,0,51.234,0.104,-0.354,4.007
2019/2/11 19:00,6116,8844,0,2728,1.197,0.004,0,0,51.349,0.126,-0.407,4.031
2019/2/11 20:00,5590,8253,0,2663,1.198,0.004,0,0,51.473,0.125,-0.529,3.896
2019/2/11 21:00,5443,8026,0,2583,1.2,0.003,0,0,51.587,0.108,-0.748,3.697
2019/2/11 22:00,4842,7519,0,2677,1.202,0.003,0,0,51.682,0.093,-1.002,3.56
2019/2/11 23:00,4383,7166,0,2783,1.203,0.003,0,0,51.762,0.078,-1.249,3.487
2019/2/12 0:00,4163,6961,0,2798,1.205,0.003,0,0,51.827,0.062,-1.536,3.379
2019/2/12 1:00,4008,6812,0,2804,1.206,0.003,0,0,51.875,0.045,-1.787,3.462
2019/2/12 2:00,3933,6723,0,2790,1.208,0.003,0,0,51.911,0.037,-2.103,3.4
2019/2/12 3:00,4099,6893,0,2794,1.211,0.003,0,0,51.945,0.04,-2.398,3.515
2019/2/12 4:00,4748,7547,0,2799,1.213,0.003,0,0,51.983,0.045,-2.592,3.677
2019/2/12 5:00,6000,8644,0,2644,1.215,0.003,0.008,0.041,52.022,0.045,-2.618,3.776
2019/2/12 6:00,6897,9598,26,2675,1.215,0.003,27.05,95.618,52.061,0.046,-2.274,3.938
2019/2/12 7:00,7117,9892,53,2722,1.214,0.003,100.804,299.439,52.1,0.053,-1.425,4.23
2019/2/12 8:00,7114,9939,85,2740,1.212,0.003,191.201,468.25,52.131,0.052,-0.532,4.544
2019/2/12 9:00,7095,9996,120,2781,1.21,0.003,266.813,588.191,52.144,0.054,0.131,4.857
2019/2/12 10:00,7094,10057,166,2797,1.209,0.003,313.86,651.076,52.144,0.059,0.576,4.978
2019/2/12 11:00,6928,9895,188,2779,1.208,0.003,321.556,652.732,52.127,0.063,0.855,4.896
2019/2/12 12:00,6941,9836,175,2720,1.207,0.003,282.594,592.98,52.083,0.063,0.904,4.749
2019/2/12 13:00,6941,9768,145,2682,1.208,0.003,217.023,475.864,52.06,0.059,0.749,4.46
2019/2/12 14:00,7031,9754,103,2620,1.209,0.003,129.646,309.423,52.066,0.054,0.317,3.948
2019/2/12 15:00,7123,9706,58,2525,1.212,0.003,35.397,106.142,52.1,0.05,-0.609,3.284
2019/2/12 16:00,7428,9885,20,2437,1.215,0.003,0.215,1.026,52.142,0.044,-1.62,2.896
2019/2/12 17:00,7536,10022,8,2478,1.217,0.003,0,0,52.185,0.043,-2.09,2.723
2019/2/12 18:00,6953,9530,0,2577,1.219,0.003,0,0,52.22,0.031,-2.325,2.677
2019/2/12 19:00,6419,8861,0,2442,1.22,0.003,0,0,52.248,0.028,-2.503,2.632
2019/2/12 20:00,5972,8249,0,2277,1.222,0.003,0,0,52.271,0.02,-2.718,2.537
2019/2/12 21:00,5966,7967,0,2001,1.223,0.003,0,0,52.289,0.018,-3.018,2.335
2019/2/12 22:00,5606,7441,0,1835,1.224,0.003,0,0,52.306,0.015,-3.303,2.169
2019/2/12 23:00,5347,7148,0,1801,1.224,0.003,0,0,52.322,0.015,-3.437,2.156
